user_id,destination_id,user_age_group,user_primary_style,user_group_type,user_budget,user_climate_pref,user_safety_importance,user_popularity_pref,user_preferred_month,dest_city,dest_country,dest_continent,dest_cost,dest_climate,dest_popularity,dest_safety,user_likes_adventure,user_likes_beach,user_likes_culture,user_likes_food,user_likes_nature,user_likes_nightlife,user_likes_relaxation,dest_has_adventure,dest_has_beach,dest_has_culture,dest_has_food,dest_has_nature,dest_has_nightlife,dest_has_relaxation,compatibility_score,label
179,45,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Florence,Italy,Europe,1300,warm,9,8,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.595,1
179,32,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Hanoi,Vietnam,Asia,700,tropical,8,7,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.622,1
179,13,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Dubai,UAE,Asia,2000,hot,8,9,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.242,0
179,54,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Brussels,Belgium,Europe,1250,cool,7,9,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.609,1
179,25,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Sydney,Australia,Oceania,2000,mild,8,9,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0.464,0
179,102,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Kanazawa,Japan,Asia,1400,mild,7,9,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.593,1
179,37,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Mumbai,India,Asia,950,tropical,7,6,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.567,0
179,61,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Chicago,USA,North America,1500,mild,8,7,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.661,1
179,6,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Prague,Czech Republic,Europe,900,mild,8,8,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.585,0
179,101,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,Sardinia,Italy,Europe,1350,warm,7,8,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0.652,0
179,44,18-25,culture,solo,medium,hot,0.739730036712585,0.6314076076087253,Aug,London,England,Europe,1900,cool,9,8,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.469,0
180,24,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Cairo,Egypt,Africa,800,hot,7,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.488,0
180,38,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Delhi,India,Asia,900,hot,8,6,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.5,0
180,68,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,San Diego,USA,North America,1750,warm,8,8,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0.611,1
180,3,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Barcelona,Spain,Europe,1100,warm,9,7,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0.331,0
180,25,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Sydney,Australia,Oceania,2000,mild,8,9,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0.634,0
180,71,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Playa del Carmen,Mexico,North America,1200,tropical,8,6,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0.599,0
180,0,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Paris,France,Europe,1500,mild,9,8,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0.579,1
180,78,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Medellin,Colombia,South America,900,tropical,7,6,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0.704,1
180,53,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Dublin,Ireland,Europe,1400,cool,7,9,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.328,0
180,76,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Montevideo,Uruguay,South America,1100,mild,6,8,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.588,0
180,17,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,New York,USA,North America,2200,mild,9,7,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0.544,0
180,33,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Kuala Lumpur,Malaysia,Asia,900,tropical,8,8,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0.474,0
180,90,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Wellington,New Zealand,Oceania,1700,cool,6,9,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0.738,1
180,1,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Reykjavik,Iceland,Europe,2000,cold,7,9,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0.646,1
180,55,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Nice,France,Europe,1400,warm,7,8,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0.422,0
180,6,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Prague,Czech Republic,Europe,900,mild,8,8,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0.541,0
180,81,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Nairobi,Kenya,Africa,1000,mild,7,6,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0.728,1
180,2,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Rome,Italy,Europe,1200,warm,9,7,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.45,1
180,32,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Hanoi,Vietnam,Asia,700,tropical,8,7,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.532,0
180,27,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Queenstown,New Zealand,Oceania,1900,cool,7,9,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0.596,1
180,92,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Phuket,Thailand,Asia,950,tropical,9,7,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0.585,1
180,89,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Perth,Australia,Oceania,1850,warm,7,9,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0.744,1
180,102,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Kanazawa,Japan,Asia,1400,mild,7,9,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.518,1
180,19,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Rio de Janeiro,Brazil,South America,1100,tropical,8,5,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0.539,1
180,59,18-25,nature,couple,luxury,mild,0.9097158974237428,0.6172837564440297,Mar,Las Vegas,USA,North America,1300,hot,9,7,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.489,1
181,93,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Krabi,Thailand,Asia,900,tropical,8,7,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.767,1
181,16,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Kathmandu,Nepal,Asia,700,mild,6,6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.512,1
181,72,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,San Jose,Costa Rica,Central America,1150,tropical,7,7,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0.69,1
181,22,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Cape Town,South Africa,Africa,1100,mild,8,6,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.589,0
181,101,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Sardinia,Italy,Europe,1350,warm,7,8,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0.707,1
181,61,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Chicago,USA,North America,1500,mild,8,7,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.509,0
181,17,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,New York,USA,North America,2200,mild,9,7,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.493,0
181,20,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Buenos Aires,Argentina,South America,1000,mild,7,6,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.595,0
181,29,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Budapest,Hungary,Europe,800,mild,8,8,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.543,1
181,81,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Nairobi,Kenya,Africa,1000,mild,7,6,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0.364,0
181,36,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Manila,Philippines,Asia,850,tropical,7,6,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.654,1
181,47,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Stockholm,Sweden,Europe,1600,cool,7,9,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.44,0
181,43,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Vienna,Austria,Europe,1300,mild,8,9,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.604,1
181,11,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Bangkok,Thailand,Asia,800,tropical,9,7,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.501,0
181,94,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Siem Reap,Cambodia,Asia,700,tropical,8,7,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.485,1
181,41,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Madrid,Spain,Europe,1100,warm,8,8,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.544,1
181,60,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Miami,USA,North America,1600,tropical,8,7,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0.885,1
181,25,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Sydney,Australia,Oceania,2000,mild,8,9,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0.751,1
181,53,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Dublin,Ireland,Europe,1400,cool,7,9,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.387,0
181,48,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Oslo,Norway,Europe,1700,cool,7,9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.346,0
181,52,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Porto,Portugal,Europe,950,mild,8,8,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.487,0
181,97,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Colombo,Sri Lanka,Asia,850,tropical,7,7,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.571,1
181,70,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Tulum,Mexico,North America,1400,tropical,8,6,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.723,1
181,86,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Victoria Falls,Zimbabwe,Africa,1150,tropical,7,6,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.644,1
181,19,18-25,beach,friends,luxury,tropical,0.7256084472082205,0.4287023346362152,Apr,Rio de Janeiro,Brazil,South America,1100,tropical,8,5,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0.678,0
182,77,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Cartagena,Colombia,South America,1050,tropical,8,6,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0.834,1
182,41,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Madrid,Spain,Europe,1100,warm,8,8,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.707,1
182,27,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Queenstown,New Zealand,Oceania,1900,cool,7,9,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.644,1
182,49,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Helsinki,Finland,Europe,1500,cool,6,9,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.708,1
182,74,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Cusco,Peru,South America,950,cool,8,7,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0.613,0
182,26,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Auckland,New Zealand,Oceania,1800,mild,7,9,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.61,1
182,61,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Chicago,USA,North America,1500,mild,8,7,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.698,1
182,102,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Kanazawa,Japan,Asia,1400,mild,7,9,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.75,1
182,33,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Kuala Lumpur,Malaysia,Asia,900,tropical,8,8,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.818,1
182,17,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,New York,USA,North America,2200,mild,9,7,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.628,0
182,92,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Phuket,Thailand,Asia,950,tropical,9,7,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0.748,1
182,46,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Venice,Italy,Europe,1500,warm,9,7,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.701,1
182,38,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Delhi,India,Asia,900,hot,8,6,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.786,1
182,96,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Yangon,Myanmar,Asia,750,tropical,6,6,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.863,1
182,89,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Perth,Australia,Oceania,1850,warm,7,9,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0.642,1
182,48,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Oslo,Norway,Europe,1700,cool,7,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.563,1
182,69,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Mexico City,Mexico,North America,950,mild,8,6,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.722,1
182,39,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Istanbul,Turkey,Europe,950,mild,9,7,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.667,1
182,59,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Las Vegas,USA,North America,1300,hot,9,7,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.57,0
182,55,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Nice,France,Europe,1400,warm,7,8,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0.665,1
182,52,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Porto,Portugal,Europe,950,mild,8,8,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.72,1
182,101,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Sardinia,Italy,Europe,1350,warm,7,8,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0.597,1
182,18,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Cancun,Mexico,North America,1300,tropical,8,6,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0.562,1
182,11,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Bangkok,Thailand,Asia,800,tropical,9,7,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.752,1
182,79,36-50,food,couple,high,any,0.8413102831923818,0.3060845981482103,Jan,Quito,Ecuador,South America,850,mild,7,7,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0.771,1
183,96,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Yangon,Myanmar,Asia,750,tropical,6,6,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.697,1
183,99,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Big Sky,USA,North America,1600,cold,6,9,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0.335,0
183,89,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Perth,Australia,Oceania,1850,warm,7,9,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0.57,1
183,14,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Seoul,South Korea,Asia,1200,mild,8,8,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.746,1
183,34,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Ho Chi Minh City,Vietnam,Asia,750,tropical,7,7,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.838,1
183,6,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Prague,Czech Republic,Europe,900,mild,8,8,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.835,1
183,25,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Sydney,Australia,Oceania,2000,mild,8,9,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0.619,0
183,83,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Casablanca,Morocco,Africa,950,mild,6,7,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.794,1
183,51,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Seville,Spain,Europe,1050,hot,8,8,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.903,1
183,55,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Nice,France,Europe,1400,warm,7,8,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0.784,1
183,47,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Stockholm,Sweden,Europe,1600,cool,7,9,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.535,1
183,61,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Chicago,USA,North America,1500,mild,8,7,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.669,1
183,65,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Austin,USA,North America,1400,warm,8,7,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0.82,1
183,3,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Barcelona,Spain,Europe,1100,warm,9,7,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0.749,1
183,31,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Osaka,Japan,Asia,1600,mild,8,9,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.613,1
183,57,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,San Francisco,USA,North America,2100,mild,8,8,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.606,1
183,13,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Dubai,UAE,Asia,2000,hot,8,9,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0.551,0
183,87,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Melbourne,Australia,Oceania,1900,mild,8,9,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.627,0
183,53,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Dublin,Ireland,Europe,1400,cool,7,9,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.656,1
183,58,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Los Angeles,USA,North America,1900,warm,9,7,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0.541,1
183,85,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Johannesburg,South Africa,Africa,1050,mild,7,6,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.54,0
183,5,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Amsterdam,Netherlands,Europe,1400,mild,8,8,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.607,1
183,74,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Cusco,Peru,South America,950,cool,8,7,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0.539,1
183,101,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Sardinia,Italy,Europe,1350,warm,7,8,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0.636,0
183,70,36-50,food,friends,medium,hot,0.955440978367526,0.8622934837852139,Apr,Tulum,Mexico,North America,1400,tropical,8,6,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0.528,0
184,57,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,San Francisco,USA,North America,2100,mild,8,8,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0.425,1
184,31,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Osaka,Japan,Asia,1600,mild,8,9,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0.564,0
184,82,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Zanzibar,Tanzania,Africa,1100,tropical,7,7,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0.535,1
184,8,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Dubrovnik,Croatia,Europe,1000,warm,7,8,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0.46,1
184,13,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Dubai,UAE,Asia,2000,hot,8,9,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.527,0
184,88,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Brisbane,Australia,Oceania,1750,warm,7,9,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0.612,1
184,53,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Dublin,Ireland,Europe,1400,cool,7,9,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0.579,0
184,17,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,New York,USA,North America,2200,mild,9,7,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0.519,1
184,24,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Cairo,Egypt,Africa,800,hot,7,6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.512,1
184,27,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Queenstown,New Zealand,Oceania,1900,cool,7,9,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0.756,1
184,60,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Miami,USA,North America,1600,tropical,8,7,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0.66,1
184,41,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Madrid,Spain,Europe,1100,warm,8,8,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0.481,0
184,44,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,London,England,Europe,1900,cool,9,8,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0.561,0
184,23,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Marrakech,Morocco,Africa,900,hot,7,7,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0.562,1
184,91,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Fiji,Fiji,Oceania,1650,tropical,8,8,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0.624,1
184,16,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Kathmandu,Nepal,Asia,700,mild,6,6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.48,1
184,90,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Wellington,New Zealand,Oceania,1700,cool,6,9,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0.683,1
184,59,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Las Vegas,USA,North America,1300,hot,9,7,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.499,1
184,12,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Bali,Indonesia,Asia,900,tropical,9,7,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0.434,0
184,38,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Delhi,India,Asia,900,hot,8,6,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0.503,1
184,93,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Krabi,Thailand,Asia,900,tropical,8,7,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0.543,0
184,19,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Rio de Janeiro,Brazil,South America,1100,tropical,8,5,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.685,0
184,68,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,San Diego,USA,North America,1750,warm,8,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0.404,1
184,61,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Chicago,USA,North America,1500,mild,8,7,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0.492,1
184,74,26-35,adventure,solo,luxury,cool,0.5795297078516257,0.755972863037422,Dec,Cusco,Peru,South America,950,cool,8,7,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0.745,1
185,78,51+,culture,couple,low,warm,0.8949385844837054,0.8558501352322208,Sep,Medellin,Colombia,South America,900,tropical,7,6,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0.733,1
185,93,51+,culture,couple,low,warm,0.8949385844837054,0.8558501352322208,Sep,Krabi,Thailand,Asia,900,tropical,8,7,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0.556,0
